,count,mean,std,min,25%,50%,75%,max,skewness,kurtosis
F3455,9080.0,-0.9999724669603525,0.0011053702801946026,-1.0,-1.0,-1.0,-1.0,-0.92,53.35406529323192,3360.423554057434
F3456,3763.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0
F3457,9080.0,-0.999942731277533,0.0015836697009826458,-1.0,-1.0,-1.0,-1.0,-0.93,35.117785036216624,1346.030827695662
F3458,9080.0,-0.999942731277533,0.0015836697009826458,-1.0,-1.0,-1.0,-1.0,-0.93,35.117785036216624,1346.030827695662
F3459,3763.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0
F3460,9080.0,-0.9999559471365639,0.001570124582792079,-1.0,-1.0,-1.0,-1.0,-0.9,53.309258861845166,3113.094392275437
F3461,9080.0,-0.9999779735682821,0.000798969122792442,-1.0,-1.0,-1.0,-1.0,-0.95,45.710722408516084,2355.913250131601
F3462,9080.0,-0.9999504405286342,0.0017585784343301543,-1.0,-1.0,-1.0,-1.0,-0.89,52.23891964236446,2986.988760954101
F3463,9080.0,-0.9999680616740088,0.0012457986619602405,-1.0,-1.0,-1.0,-1.0,-0.92,52.51458198978994,3048.6327080356796
F3464,9080.0,-0.9999614537444935,0.0014725340458540226,-1.0,-1.0,-1.0,-1.0,-0.87,77.10549155855026,6699.081460117704
F3465,9080.0,-0.9999581497797355,0.001415229460649895,-1.0,-1.0,-1.0,-1.0,-0.91,51.75934722659378,3001.605881886713
F3466,9080.0,-0.9999801762114537,0.000646649265362314,-1.0,-1.0,-1.0,-1.0,-0.95,56.13310032149909,4011.6667166635693
F3467,9080.0,-0.9999724669603525,0.0008838926972563114,-1.0,-1.0,-1.0,-1.0,-0.94,48.88408775855439,2871.0256606229477
F3468,9080.0,-0.9999812775330397,0.0006551428529676204,-1.0,-1.0,-1.0,-1.0,-0.96,44.18611592274956,2235.4934043130584
F3469,9080.0,-0.999963656387665,0.0014948605498290959,-1.0,-1.0,-1.0,-1.0,-0.92,46.132540167898036,2246.302822513223
F3470,9080.0,-0.9999614537444935,0.0015946307092435242,-1.0,-1.0,-1.0,-1.0,-0.91,49.13092256048631,2535.2537897367965
F3471,9080.0,-0.9999702643171806,0.0011823485790209648,-1.0,-1.0,-1.0,-1.0,-0.92,52.913818312867754,3135.8811522272854
F3472,9074.0,1.8606953934317836,12.530258649625939,-1.0,-1.0,-1.0,-1.0,283.77,11.46599756264852,196.61572883521487
F3473,9074.0,0.9366707075159796,11.190906463318576,-1.0,-1.0,-1.0,-1.0,275.42,11.945210210891657,202.25165611465934
F3474,9074.0,6.283662111527441,31.961037437066544,-1.0,-1.0,-1.0,-1.0,586.28,8.132346811047562,94.89761341138838
F3475,9074.0,2.077849900815517,24.787391743745534,-1.0,-1.0,-1.0,-1.0,1085.58,24.56616123591312,809.7357012791308
F3476,9074.0,0.8234119462199692,29.370004608077824,-1.0,-1.0,-1.0,-1.0,1960.96,44.56207518348273,2565.22147930848
F3477,9074.0,7.34180405554331,152.5657700592048,-1.0,-1.0,-1.0,-1.0,13877.97,83.28735310034611,7535.533727228537
F3478,9074.0,0.43653405333921097,15.08569236054918,-1.0,-1.0,-1.0,-1.0,772.2,28.124211161026633,1084.5104063540077
F3479,9074.0,0.3875380207185365,16.222682564305114,-1.0,-1.0,-1.0,-1.0,577.02,20.933587509093858,547.3879919752379
F3480,9074.0,0.48625303063698483,16.991654131640313,-1.0,-1.0,-1.0,-1.0,993.11,32.53762863463023,1510.912160427092
F3481,9074.0,1.5481904342076263,63.40407473107541,-1.0,-1.0,-1.0,-1.0,4867.88,57.834130566505046,4050.340087037471
F3482,9074.0,0.7216376460216002,29.057952732472376,-1.0,-1.0,-1.0,-1.0,1384.99,29.54614794854698,1068.2234460517818
F3483,9074.0,2.276779810447432,105.3137295568104,-1.0,-1.0,-1.0,-1.0,7608.8,58.865334590036085,3822.691512945701
F3484,9074.0,-0.027296671809565787,0.15455692044554087,-1.0,0.0,0.02,0.03,0.07,-3.8869912503322053,17.10838016220959
F3485,9074.0,-0.2080736169274851,0.5104246375053382,-1.0,-0.58,-0.26,0.13,1.99,0.6502255390369156,0.5582999355647473
F3486,9074.0,0.17757659246197927,0.5444747477513129,-1.0,-0.17,0.19,0.57,1.49,-0.14161668590944113,-0.3297204082303655
F3487,9074.0,0.6251950628168393,19.822497498738237,-1.0,-0.99,-0.93,-0.52,1549.37,57.77582528526214,4217.934359891577
F3488,9074.0,0.6018294026890015,20.0722686683747,-1.0,-1.0,-0.96,-0.62,1567.12,57.273052564391364,4181.273757933931
F3489,9074.0,0.8698677540224816,21.033191269954507,-1.0,-0.99,-0.91,-0.51,1531.96,50.68492866062461,3322.862156909262
F3490,9074.0,-0.07746418338108882,0.27638571063789485,-1.0,-0.03,0.03,0.06,0.16,-2.2889521153549306,4.256291078221006
F3491,9074.0,-0.2774377341855852,0.5499910049382992,-1.0,-0.71,-0.33,0.07,2.42,0.7637365048950127,0.9041358719366364
F3492,9074.0,0.13780471677319814,0.6013037811145405,-1.0,-0.24,0.17,0.57,1.67,-0.13774055300968516,-0.542422616890367
F3493,9074.0,0.8526096539563588,25.727461116162942,-1.0,-0.99,-0.92,-0.53,1954.73,56.08050931063591,3895.2514908902035
F3494,9074.0,0.6319296892219528,27.81715081169184,-1.0,-1.0,-0.97,-0.69,2291.05,65.16031414894611,5129.640381118398
F3495,9074.0,1.4169969142605243,29.37962161418438,-1.0,-0.98,-0.87,-0.4125,1703.69,44.597529971358576,2399.088750156067
F3496,9074.0,-0.07746418338108882,0.27638571063789485,-1.0,-0.03,0.03,0.06,0.16,-2.2889521153549306,4.256291078221006
F3497,9074.0,-0.2774377341855852,0.5499910049382992,-1.0,-0.71,-0.33,0.07,2.42,0.7637365048950127,0.9041358719366364
F3498,9074.0,0.13780471677319814,0.6013037811145405,-1.0,-0.24,0.17,0.57,1.67,-0.13774055300968516,-0.542422616890367
F3499,9074.0,0.8526096539563588,25.727461116162942,-1.0,-0.99,-0.92,-0.53,1954.73,56.08050931063591,3895.2514908902035
F3500,9074.0,0.6319296892219528,27.81715081169184,-1.0,-1.0,-0.97,-0.69,2291.05,65.16031414894611,5129.640381118398
F3501,9074.0,1.4169969142605243,29.37962161418438,-1.0,-0.98,-0.87,-0.4125,1703.69,44.597529971358576,2399.088750156067
F3502,9074.0,0.5074917346264051,6.844655575183774,-1.0,-1.0,-1.0,-1.0,130.83,8.363475408470984,96.64104428124465
F3503,0.0,,,,,,,,,
F3504,9074.0,0.5074917346264051,6.844655575183774,-1.0,-1.0,-1.0,-1.0,130.83,8.363475408470984,96.64104428124465
F3505,9074.0,0.4554011461318052,7.451975124179248,-1.0,-1.0,-1.0,-1.0,314.54,14.061121395239494,402.27817125823293
F3506,0.0,,,,,,,,,
F3507,9074.0,0.4554011461318052,7.451975124179248,-1.0,-1.0,-1.0,-1.0,314.54,14.061121395239494,402.27817125823293
F3508,9074.0,2.9753537579898612,21.4879585069722,-1.0,-1.0,-1.0,-1.0,549.07,9.755658908210982,135.9395141314682
F3509,7729.0,-0.10673696467848366,61.6571792437116,-1.0,-1.0,-1.0,-1.0,5313.29,83.31592692117613,7145.168953120909
F3510,9074.0,2.9986786422746308,21.593808391182563,-1.0,-1.0,-1.0,-1.0,549.07,9.705243982481056,134.2056729725888
F3511,9074.0,1.3371567114833591,39.880727459356116,-1.0,-1.0,-1.0,-1.0,2409.88,39.83992194717873,2005.1414066440375
F3512,7729.0,1.8733251390865566,200.3622240430858,-1.0,-1.0,-1.0,-1.0,16793.44,78.59652587403363,6449.047962481718
F3513,9074.0,1.3203460436411725,40.535768544329976,-1.0,-1.0,-1.0,-1.0,2494.3,41.33224982475356,2134.0315175730266
F3514,9074.0,2.388111086621115,13.131523289143288,-1.0,-1.0,-1.0,-1.0,153.48,5.497819722618092,37.25011860606675
F3515,9071.0,0.26414948737735633,35.099943342197875,-1.0,-1.0,-1.0,-1.0,1753.56,38.2769667973561,1622.291086127959
F3516,9074.0,2.541287194181177,14.043460917860644,-1.0,-1.0,-1.0,-1.0,176.78,5.819914668061241,42.96024882183308
F3517,9074.0,-0.018027330835353773,27.255686388010176,-1.0,-1.0,-1.0,-1.0,1719.39,50.86199234982575,2839.739954683382
F3518,9071.0,0.37940469628486384,46.17218467880659,-1.0,-1.0,-1.0,-1.0,2980.13,46.78678592492526,2537.6194521287475
F3519,9074.0,-0.35240908089045625,9.76400092974245,-1.0,-1.0,-1.0,-1.0,477.12,30.440780855009454,1145.080507498854
F3520,9074.0,0.946251928587172,17.4470804259454,-1.0,-1.0,-1.0,-1.0,489.26,16.376531652161816,329.8360258294921
F3521,8979.0,0.30874373538255934,39.13117512517813,-1.0,-1.0,-1.0,-1.0,2687.99,47.975620462331236,2810.5209684252623
F3522,9074.0,1.0154198809786203,18.15882278237954,-1.0,-1.0,-1.0,-1.0,468.38,16.22565131012391,319.20882039690696
F3523,9074.0,0.10854309014767469,26.831054021961616,-1.0,-1.0,-1.0,-1.0,1981.73,52.5434100462756,3479.3076714414296
F3524,8979.0,-0.26993206370419864,21.634691700878076,-1.0,-1.0,-1.0,-1.0,1319.89,40.95338082847207,1992.1078528262003
F3525,9074.0,0.3702226140621556,40.077454639337574,-1.0,-1.0,-1.0,-1.0,2852.69,54.227764197297624,3405.6065055667377
F3526,9074.0,-0.2422977738593784,0.9719516461019567,-1.0,-1.0,-0.66,0.15,8.29,1.5872924079233495,2.752123936017965
F3527,9074.0,-0.15692307692307694,1.2177919650646793,-1.0,-1.0,-0.71,0.29,7.21,1.9977518821202807,4.5123630200601355
F3528,9074.0,-0.3134538241128499,1.4095373583374493,-1.0,-1.0,-1.0,-0.29,17.71,3.0327825615489017,13.932516759476552
F3529,9074.0,1.2056149437954597,48.01647340259958,-1.0,-1.0,-0.98,-0.74,4172.3,74.65373058228978,6321.8447332940605
F3530,9074.0,0.8728730438615824,47.390930779619474,-1.0,-1.0,-0.99,-0.84,4178.4,77.46349830733071,6688.875601524409
F3531,9074.0,1.6662938064800528,53.10674358478981,-1.0,-1.0,-1.0,-0.9,4166.2,60.687088157550754,4395.410231816314
F3532,9074.0,-0.03663874807141282,0.7252939128256517,-1.0,-1.0,0.17,0.57,1.36,-0.19733481489677726,-1.4469503646018396
F3533,9074.0,-0.3367665858496804,0.8403323000318925,-1.0,-1.0,-0.67,0.08,6.68,1.6567679898832108,3.6195264902508826
F3534,9074.0,0.3694291381970465,1.4465917500368777,-1.0,-1.0,0.14,1.21,5.75,0.9056051443586542,-0.04913670463877118
F3535,9074.0,0.4580813312761737,2.712294070825839,-1.0,-1.0,-0.36,0.56,45.64,4.871024503653625,38.28563997204789
F3536,9074.0,-0.13154066563808683,2.026903756045619,-1.0,-1.0,-0.84,-0.05,70.51,11.066670850095615,277.79527610410463
F3537,9074.0,1.1568745867313202,5.0940033616351315,-1.0,-1.0,-0.47,0.92,89.93,5.826021280319787,50.42030474753962
F3538,9074.0,0.159901917566674,2.1968466126303396,-1.0,-1.0,-0.99,0.39,30.71,3.46738201954807,20.232828151767333
F3539,9074.0,0.08266585849680405,2.219499811412576,-1.0,-1.0,-1.0,0.15,32.12,3.7011932058029204,21.575327795161453
F3540,9074.0,0.8601113070310777,12.727862072647008,-1.0,-1.0,-1.0,-1.0,319.47,17.574364992292963,383.40495428146795
F3541,9074.0,1.582884064359709,61.78524931372519,-1.0,-1.0,-1.0,-0.89,5543.79,80.66267622565168,7151.006917135036
F3542,9074.0,1.2004959224156933,61.79348183458416,-1.0,-1.0,-1.0,-0.93,5582.25,82.34623643857255,7351.998666766719
F3543,9074.0,2.892228344721181,77.08442919049382,-1.0,-1.0,-1.0,-1.0,5505.73,54.15393403327283,3469.5705268795186
F3544,9074.0,-0.36159025787965615,2.603389251515346,-1.0,-1.0,-1.0,-1.0,41.25,6.626534550734831,56.36555453735672
F3545,9074.0,-0.31718205862905,5.823981800115125,-1.0,-1.0,-1.0,-1.0,207.51,17.970905202084136,441.888678751868
F3546,9074.0,-0.19716773198148557,3.7520776567203633,-1.0,-1.0,-1.0,-1.0,56.07,7.5752560456351885,72.6330851059481
F3547,9074.0,1.4917941370949968,25.5493565617586,-1.0,-1.0,-1.0,-1.0,1451.31,31.06180526583727,1392.9334015390598
F3548,9074.0,0.8942208507824554,34.85813014653916,-1.0,-1.0,-1.0,-1.0,2291.53,44.543795967595955,2481.9179663790806
F3549,9074.0,1.861091029314525,34.00010167579472,-1.0,-1.0,-1.0,-1.0,2232.2,39.525776606245714,2222.7760358296655
F3550,9074.0,0.7101344500771435,19.087223639788977,-1.0,-1.0,-1.0,-1.0,754.38,22.235615202175183,671.2543937141646
F3551,7779.0,-0.48380511633886103,45.52768642753143,-1.0,-1.0,-1.0,-1.0,4014.48,88.19863944528856,7779.000000000004
F3552,9074.0,0.7126923076923077,19.137446247717158,-1.0,-1.0,-1.0,-1.0,755.97,22.233571006491484,670.5844393183621
F3553,9074.0,1.25198258761296,35.85898300825832,-1.0,-1.0,-1.0,-1.0,1424.18,27.469202898660743,894.1942403792519
F3554,7779.0,-0.999967862193084,0.0028345108447515263,-1.0,-1.0,-1.0,-1.0,-0.75,88.19863944528849,7779.000000000003
F3555,9074.0,1.2661979281463522,36.128948871949255,-1.0,-1.0,-1.0,-1.0,1446.96,27.51055464861676,896.7840634061437
F3556,2004.0,-0.9848403193612774,0.6786391513937221,-1.0,-1.0,-1.0,-1.0,29.38,44.76605857119878,2003.9999999999993
F3557,0.0,,,,,,,,,
F3558,2004.0,-0.9848403193612774,0.6786391513937221,-1.0,-1.0,-1.0,-1.0,29.38,44.76605857119878,2003.9999999999993
F3559,2004.0,-0.9841367265469062,0.7101362285321405,-1.0,-1.0,-1.0,-1.0,30.79,44.76605857119876,2003.9999999999986
F3560,0.0,,,,,,,,,
F3561,2004.0,-0.9841367265469062,0.7101362285321405,-1.0,-1.0,-1.0,-1.0,30.79,44.76605857119876,2003.9999999999986
F3562,9074.0,2.65582323121005,102.77629308219817,-1.0,-1.0,-1.0,-1.0,8108.19,62.36047187104491,4551.626318113769
F3563,9074.0,2.6730394533832924,103.45704480232263,-1.0,-1.0,-1.0,-1.0,8165.71,62.43161990567006,4559.800433322654
F3564,3752.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0
F3565,9074.0,7.5397388141944015,663.7920151188079,-1.0,-1.0,-1.0,-1.0,62802.06,93.42781211914135,8830.489402741714
F3566,9074.0,7.546287194181176,664.387677085385,-1.0,-1.0,-1.0,-1.0,62859.16,93.4308611213042,8830.904942504134
F3567,3752.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0
F3568,9074.0,0.5697002424509587,9.027152486908353,-1.0,-1.0,-1.0,-1.0,128.62,9.701127102776459,112.28562877155748
F3569,9074.0,1.3572404672691205,30.491314019035645,-1.0,-1.0,-1.0,-1.0,1495.43,26.42779116388779,965.1200933204786
F3570,9074.0,0.4776867974432445,9.647279391796605,-1.0,-1.0,-1.0,-1.0,172.15,11.50014861549823,163.58679849425107
F3571,9074.0,3.7982212916023803,122.07500116183553,-1.0,-1.0,-1.0,-1.0,10882.29,78.9949672301513,6961.999488049502
F3572,9074.0,9.174418117698922,447.7483342628253,-1.0,-1.0,-1.0,-1.0,40234.39,81.53454130796729,7208.377799062601
F3573,9074.0,2.5661240908089042,46.015157185379,-1.0,-1.0,-1.0,-1.0,1522.44,21.885417108192176,574.3929948995054
F3574,9074.0,0.6446881199030196,8.157759245353153,-1.0,-1.0,-1.0,-1.0,180.95,9.489243186926663,124.92864713050903
F3575,9074.0,1.143533171699361,22.30136322490723,-1.0,-1.0,-1.0,-1.0,951.09,22.079159922606365,671.0036508546924
F3576,9074.0,0.5133337006832709,7.939408008231324,-1.0,-1.0,-1.0,-1.0,179.95,9.63270686491162,131.40783602945405
F3577,9074.0,1.7452270222614064,212.87846381641577,-1.0,-1.0,-1.0,-1.0,20230.8,94.61527110065016,8990.227757906705
F3578,9074.0,1.7897707736389687,225.52738953359597,-1.0,-1.0,-1.0,-1.0,21439.58,94.7030544605675,9001.574198355804
F3579,9074.0,-0.15894754242891784,19.922768797257945,-1.0,-1.0,-1.0,-1.0,1373.83,53.55045823873512,3287.530030690991
F3580,9079.0,2.31414252670999,14.77838282680138,-1.0,-1.0,-1.0,-0.65,353.13,11.574104088194982,201.58754301279322
F3581,9079.0,1.348999889855711,13.89419936120294,-1.0,-1.0,-1.0,-1.0,322.82,12.670862619650965,221.91210947042413
F3582,9079.0,7.615191100341448,35.64050780302868,-1.0,-1.0,-1.0,-1.0,780.43,7.5860817218532555,85.27584705136061
F3583,9079.0,2.7263035576605352,31.007989600283125,-1.0,-1.0,-1.0,-0.95,1510.29,25.328568445716353,906.7067576665338
F3584,9079.0,1.1555215332085031,35.57859113695711,-1.0,-1.0,-1.0,-1.0,2203.11,41.303009079507596,2154.3941397871026
F3585,9079.0,8.887309175019276,157.93045433532214,-1.0,-1.0,-1.0,-1.0,14035.49,78.1046182559799,6865.79983646524
F3586,9079.0,0.5523284502698536,16.257313672601878,-1.0,-1.0,-1.0,-1.0,1038.97,36.33082371390214,1963.1527052890253
F3587,9079.0,0.5211410948342329,17.41260370058562,-1.0,-1.0,-1.0,-1.0,860.23,26.417219492796615,963.492490757671
F3588,9079.0,0.5700561735873994,17.996883883877818,-1.0,-1.0,-1.0,-1.0,1230.7,41.96727096386447,2526.984066738737
F3589,9079.0,1.4549531886771672,49.21794682314705,-1.0,-1.0,-1.0,-1.0,3566.79,51.77989193113606,3329.6869316550064
F3590,9079.0,1.088764181077211,30.172522493654835,-1.0,-1.0,-1.0,-1.0,1254.68,26.54569839553956,852.028111745585
F3591,9079.0,1.7656889525278112,75.9856335404639,-1.0,-1.0,-1.0,-1.0,5741.48,59.874942984201994,4097.551190454822
F3592,9079.0,-0.023445313360502252,0.14834871009984735,-1.0,0.0,0.02,0.04,0.07,-3.6767050609118272,15.536281943884216
F3593,9079.0,-0.20199691595990749,0.4856395469309029,-1.0,-0.56,-0.26,0.11,1.98,0.6837451310629119,0.6628429529104798
F3594,9079.0,0.17884789073686527,0.5351760358947552,-1.0,-0.16,0.19,0.55,1.51,-0.15649512408756877,-0.33342500381927387
F3595,9079.0,0.508574732900099,13.478579908227765,-1.0,-0.99,-0.94,-0.52,854.9,38.47247273311182,2038.8537666617572
F3596,9079.0,0.5026192311928627,13.39760718934329,-1.0,-1.0,-0.96,-0.58,829.43,36.61726977040242,1862.0090966858288
F3597,9079.0,0.6874512611521093,14.980074797429086,-1.0,-0.99,-0.92,-0.54,882.05,35.85832393170949,1740.6441743704918
F3598,9079.0,-0.07969049454785768,0.2679919350905793,-1.0,-0.04,0.03,0.06,0.15,-2.2804139381641573,4.31034981530339
F3599,9079.0,-0.2693633660094724,0.5272211086502758,-1.0,-0.67,-0.32,0.06,2.39,0.7747088449837605,1.0602946386917131
F3600,9079.0,0.13304879392003524,0.5911754312781011,-1.0,-0.24,0.16,0.55,1.59,-0.15416404256830168,-0.5483896690780998
F3601,9079.0,0.6647714506002865,18.24669666072476,-1.0,-0.99,-0.93,-0.53,1041.86,37.76093867975784,1760.4998973744248
F3602,9079.0,0.469768696993061,17.81016265196947,-1.0,-1.0,-0.96,-0.66,1126.31,39.83729844315503,2068.1071468387386
F3603,9079.0,1.1551217094393655,23.266937787124498,-1.0,-0.98,-0.88,-0.43,1425.61,39.64729175293009,2010.778120193204
F3604,9079.0,-0.07969049454785768,0.2679919350905793,-1.0,-0.04,0.03,0.06,0.15,-2.2804139381641573,4.31034981530339
F3605,9079.0,-0.2693633660094724,0.5272211086502758,-1.0,-0.67,-0.32,0.06,2.39,0.7747088449837605,1.0602946386917131
F3606,9079.0,0.13304879392003524,0.5911754312781011,-1.0,-0.24,0.16,0.55,1.59,-0.15416404256830168,-0.5483896690780998
F3607,9079.0,0.6647714506002865,18.24669666072476,-1.0,-0.99,-0.93,-0.53,1041.86,37.76093867975784,1760.4998973744248
F3608,9079.0,0.469768696993061,17.81016265196947,-1.0,-1.0,-0.96,-0.66,1126.31,39.83729844315503,2068.1071468387386
F3609,9079.0,1.1551217094393655,23.266937787124498,-1.0,-0.98,-0.88,-0.43,1425.61,39.64729175293009,2010.778120193204
F3610,9079.0,0.7758001982597204,7.911320481188028,-1.0,-1.0,-1.0,-1.0,237.43,10.304726256681118,172.41103979792487
F3611,7.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0
F3612,9079.0,0.7758012997026105,7.91132164093718,-1.0,-1.0,-1.0,-1.0,237.43,10.30472177021022,172.41093185003305
F3613,9079.0,0.6437559202555347,7.725812848695526,-1.0,-1.0,-1.0,-1.0,258.8,11.1199915445124,212.83294846844643
F3614,7.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0
F3615,9079.0,0.643757021698425,7.725815153002573,-1.0,-1.0,-1.0,-1.0,258.8,11.119983038913945,212.83268984929651
F3616,9079.0,3.4865150346954508,22.746780282310006,-1.0,-1.0,-1.0,-1.0,648.54,9.881065324202295,150.6302589246848
F3617,7736.0,-0.040535160289555255,44.73879527214208,-1.0,-1.0,-1.0,-1.0,3425.55,66.21199441491449,4754.965227096227
F3618,9079.0,3.5134111686309066,22.85425795324658,-1.0,-1.0,-1.0,-1.0,648.54,9.821377424673114,148.49182711329462
F3619,9079.0,1.6704427800418546,39.15885585471862,-1.0,-1.0,-1.0,-1.0,2232.04,34.828218826304884,1603.9417444107055
F3620,7736.0,-0.43402662874870734,30.882159718273694,-1.0,-1.0,-1.0,-1.0,2265.65,64.57532267637906,4373.274784664239
F3621,9079.0,1.769531886771671,41.83090207697572,-1.0,-1.0,-1.0,-1.0,2429.38,36.16063397938922,1712.2312107388957
F3622,9079.0,2.5578918383081835,13.456606729309732,-1.0,-1.0,-1.0,-1.0,170.25,5.602113562730948,39.82820767737429
F3623,9078.0,0.15714694866710732,29.346778681529948,-1.0,-1.0,-1.0,-1.0,1450.44,36.90203611911947,1542.5541751448504
F3624,9079.0,2.7321610309505453,14.40222578863941,-1.0,-1.0,-1.0,-1.0,192.62,5.917875360700316,45.89945810095675
F3625,9079.0,-0.18241766714395857,16.617943864278004,-1.0,-1.0,-1.0,-1.0,1011.24,41.852819275227496,2143.9284810568174
F3626,9078.0,0.004562679004185977,27.84751061082064,-1.0,-1.0,-1.0,-1.0,1265.74,33.96809903004754,1268.9025792406992
F3627,9079.0,-0.23412270073796673,10.023271938179496,-1.0,-1.0,-1.0,-1.0,427.39,25.87318911124939,856.6358847073576
F3628,9079.0,1.193780151999119,11.795319956943484,-1.0,-1.0,-1.0,-1.0,412.73,13.681024217274969,292.16684637669164
F3629,8985.0,0.36493043962159155,37.980714702494474,-1.0,-1.0,-1.0,-1.0,2708.88,51.32877230176875,3220.8211714238737
F3630,9079.0,1.3011521092631346,11.684535575626477,-1.0,-1.0,-1.0,-1.0,281.66,10.924925822674961,164.33347522495566
F3631,9079.0,0.017971142196277108,19.923973830646293,-1.0,-1.0,-1.0,-1.0,1441.04,49.865092060963406,3214.637903004735
F3632,8985.0,-0.2706076794657763,17.06409199541579,-1.0,-1.0,-1.0,-1.0,871.84,33.0895314976039,1285.2470147547704
F3633,9079.0,0.23388368763079642,30.23325579500496,-1.0,-1.0,-1.0,-1.0,2131.21,52.874364271631265,3285.9929609791857
F3634,9079.0,-0.25802070712633546,0.9392029928313966,-1.0,-1.0,-0.66,0.12,9.42,1.6855884471530498,4.164707845077686
F3635,9079.0,-0.1608591254543452,1.17494531186788,-1.0,-1.0,-0.66,0.26,8.28,2.010807547698103,4.728516260643872
F3636,9079.0,-0.3399988985571098,1.3641290001528634,-1.0,-1.0,-1.0,-0.32,22.74,3.6521593667186774,28.066512203249584
F3637,9079.0,0.8655270404229541,28.768715289470254,-1.0,-1.0,-0.97,-0.72,2175.7,55.03684340225142,3791.43232495515
F3638,9079.0,0.5511212688622096,25.854985714886272,-1.0,-1.0,-0.99,-0.81,1923.63,53.466641609293035,3576.448221816463
F3639,9079.0,1.3395825531446195,37.051501378003074,-1.0,-1.0,-1.0,-0.9,2504.81,48.210761272001676,2849.1142368454257
F3640,9079.0,-0.02056393875977531,0.7312719163374705,-1.0,-1.0,0.18,0.605,1.47,-0.19754911356573562,-1.4252677380529568
F3641,9079.0,-0.3177673752615927,0.828074145568629,-1.0,-1.0,-0.61,0.1,5.92,1.5998330414805508,3.308338762016716
F3642,9079.0,0.3930344751624628,1.4643084736617464,-1.0,-1.0,0.16,1.25,5.89,0.897382565804402,-0.08715166494059812
F3643,9079.0,0.4055512721665382,2.5435573701338523,-1.0,-1.0,-0.34,0.57,63.51,5.625143945031281,65.31909499392283
F3644,9079.0,-0.12592025553475053,2.0382404071916573,-1.0,-1.0,-0.77,0.0,93.36,15.0527643689187,536.2088181980264
F3645,9079.0,1.1302401145500607,4.845313756330406,-1.0,-1.0,-0.41,1.0350000000000001,77.53,5.699887363550538,47.62393337021714
F3646,9079.0,0.15421191761207179,2.137195683751133,-1.0,-1.0,-0.83,0.35,32.81,3.6064918181674583,22.820581755209236
F3647,9079.0,0.06969269743363805,2.1146397524188383,-1.0,-1.0,-0.91,0.18,33.85,3.7947615692547916,23.84905641146044
F3648,9079.0,1.1283313140213678,17.071790124230084,-1.0,-1.0,-1.0,-1.0,458.32,20.259619250226667,481.26975050437824
F3649,9079.0,1.2330388809340234,36.55047860505779,-1.0,-1.0,-1.0,-0.86,3019.68,65.03761117698734,5168.826377857674
F3650,9079.0,0.8191937438043838,32.79700691965814,-1.0,-1.0,-1.0,-0.91,2634.46,61.97876624146994,4686.865387876278
